schema:award,schema:countryOfOrigin,schema:sourceOrganization,schema:coursePrerequisites,schema:citation,schema:courseCode,schema:copyrightNotice,schema:discussionUrl,schema:license,schema:associatedMedia,schema:additionalType,schema:availableLanguage,schema:mainEntityOfPage,schema:accessibilitySummary,schema:educationalCredentialAwarded,schema:awards,schema:fileFormat,schema:totalHistoricalEnrollment,schema:acquireLicensePage,schema:name,schema:contentReferenceTime,schema:text,schema:financialAidEligible,dcterms:identifier,schema:position,schema:creator,schema:creditText,schema:teaches,schema:schemaVersion,schema:maintainer,schema:encoding,schema:isBasedOnUrl,schema:owner,schema:pattern,schema:video,schema:audio,schema:dateCreated,schema:publication,schema:translator,schema:learningResourceType,schema:sdPublisher,schema:offers,schema:material,schema:funder,schema:thumbnail,schema:contentLocation,schema:about,schema:contributor,schema:workTranslation,schema:comment,schema:headline,schema:spatial,schema:sdLicense,schema:copyrightYear,schema:numberOfCredits,schema:educationalLevel,schema:creativeWorkStatus,schema:sponsor,schema:author,schema:translationOfWork,schema:commentCount,schema:audience,schema:datePublished,schema:temporalCoverage,schema:mainEntity,schema:subjectOf,schema:materialExtent,schema:releasedEvent,schema:timeRequired,schema:inLanguage,schema:assesses,schema:temporal,schema:encodingFormat,schema:hasCourseInstance,schema:producer,schema:editEIDR,schema:character,schema:alternativeHeadline,schema:mentions,schema:syllabusSections,schema:publisher,schema:conditionsOfAccess,schema:educationalAlignment,schema:educationalUse,schema:interpretedAsClaim,schema:accessModeSufficient,schema:digitalSourceType,schema:version,schema:priceCurrency,schema:contentRating,schema:genre,schema:recordedAt,schema:url,schema:isBasedOn,schema:accessibilityAPI,schema:archivedAt,schema:publishingPrinciples,schema:interactionStatistic,schema:copyrightHolder,schema:thumbnailUrl,schema:hasPart,schema:reviews,schema:encodings,schema:typicalAgeRange,schema:image,schema:isFamilyFriendly,schema:description,schema:price,schema:isPartOf,schema:abstract,schema:keywords,schema:disambiguatingDescription,schema:workExample,schema:correction,schema:usageInfo,schema:expires,schema:displayLocation,schema:locationCreated,schema:accessibilityFeature,schema:provider,schema:accountablePerson,schema:sdDatePublished,schema:accessMode,schema:wordCount,schema:funding,schema:sameAs,schema:size,schema:exampleOfWork,schema:accessibilityHazard,schema:dateModified,schema:accessibilityControl,schema:interactivityType,schema:isAccessibleForFree,schema:potentialAction,schema:publisherImprint,schema:alternateName,schema:occupationalCredentialAwarded,schema:review,schema:editor,schema:aggregateRating,schema:offers_url,schema:spatialCoverage
,,,,,,,,,,,,,,,,,,,Fundamentos de redes definidas por software (SDN),,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100652,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/0f537e69-eb35-435f-9f85-7a348f56248f.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico en seguridad física y del entorno,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100653,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/171f5bd4-8707-4525-ba3b-42eaf27fefe5.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico en seguridad - Control de accesos,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100654,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/3c76b6b7-04fd-406b-877f-c2c60a58be0d.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico en seguridad informática perimetral,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100655,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/3af0cd13-5b3b-4c95-bb0a-60f03b8f3d67.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Fundamentos de tecnologías 4K y OTT,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100656,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/14de21de-fe26-4eb3-b397-fc6613add47a.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Seguridad en cocinas industriales,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100662,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/68b6463e-10f1-4239-b572-32e1a6e640d1.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Manejo higiénico de los alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100663,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/f8788d26-23cc-40f6-b8bb-38ce8763618d.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Buenas prácticas para el ahorro de agua,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100664,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/c588b88a-4e5d-4747-ae5b-4647daedcfaf.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Potabilización de agua,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100665,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/3fcd8771-550d-49ff-9389-000f373e58e0.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico procesador de frutas y verduras,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100666,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/8dee0f88-b5b8-4db1-bb1d-c2c004f498ae.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Cosecha y cultivo de agua,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100667,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/98acc325-9c04-4eac-bfbc-140247b55bac.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Elaboración de composta,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100668,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/92e231ed-e209-4a15-832d-f7d5be1a16ce.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico en cultivos vegetales,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100669,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/b81c52ce-b845-462b-bd9e-0d84dfc998c2.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico en cultivo de vegetales orgánicos,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100670,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/8b8eaee1-66f2-4983-bda5-e25bb40a138c.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Jardinero a gran escala,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100671,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/6dc5ea3b-1f7f-4880-af08-13d6ab05f2e2.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Granjero de lechería (ordeña y alimentación),,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100672,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/9543bc0d-9265-44cd-89ba-181657e82d0a.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Apicultor,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100673,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/dbe417c8-e0c1-419b-b815-a58dda18211b.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Productor de grillos,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100674,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/f35e8943-dd01-42a7-8258-cdce49b3568e.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Gestión de riesgos térmicos,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100675,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/7dca0889-8bd7-4fe1-829b-b0aeddde2424.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico en logística,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100681,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/e9bc56c9-b205-47ec-951a-57a03877659a.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Técnico en recubrimientos y pinturas,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100682,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/ca8fe681-0293-4d74-92e7-e1a7ca01d485.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso y operación de detectores de gas,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100683,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/70d62e53-c5a7-4433-b202-2c51c29e9468.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Lenguaje ensamblador,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100684,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/5f88892f-fb93-452b-b8c1-5cd1fa35befe.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Introducción a los materiales compuestos,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100685,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/7ef24d56-5b51-4289-9efd-df1ac8518623.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Operador de excavadora,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100686,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/486c88cd-2ed1-432a-a526-6eb38cfdc156.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Introducción a la producción de litio,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearshoring,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100688,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/f407422f-027b-463f-8be1-96b31a75a0c5.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Evaluación del aprendizaje,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100726,,,,,,,,,,,,,,"Evalúa de forma integral, sistemática y significativa el progreso de tus estudiantes.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Prepárate para ingresar a la secundaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100727,,,,,,,,,,,,,,El curso en línea tiene como objetivo familiarizar a los estudiantes de primaria con la estructura del examen de selección múltiple realizado en plataformas digitales.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Prepárate para ingresar al bachillerato,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100728,,,,,,,,,,,,,,"El curso en línea tiene como objetivo preparar a los estudiantes para el ingreso al bachillerato, desarrollando habilidades, estrategias y conocimientos clave, promoviendo el aprendizaje autónomo, aplicando técnicas de estudio personalizadas y familiarizándolos con la estructura del examen. Además, se realizan prácticas simuladas para reducir el estrés, aumentar la confianza y mejorar su desempeño académico.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Prepárate para ingresar a la universidad,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100729,,,,,,,,,,,,,,"Este curso en línea tiene como finalidad apoyar a los estudiantes para el ingreso a la universidad, desarrollando habilidades, estrategias y conocimientos clave, promoviendo el aprendizaje autónomo, aplicando técnicas de estudio personalizadas y familiarizándolos con la estructura del examen. Además, se realizan prácticas simuladas para reducir el estrés, aumentar la confianza y mejorar su desempeño académico.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Colección 6to de primaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100730,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/f8f7cd83-519a-47f7-bc2d-19dbdc5914fb.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de sexto grado debe aprender sobre Español, Matemáticas y Ciencias.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,5° de primaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100731,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/01323717-0776-4563-881b-925569c05b6d.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de quinto grado debe aprender sobre Español, Matemáticas y Ciencias.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Colección 4to de primaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100732,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/d1ea7795-7a11-4f71-b570-027aebdc9428.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de cuarto grado debe aprender sobre Español, Matemáticas y Ciencias.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Colección 3º de secundaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100733,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/5ebae157-56fb-42e7-b552-cc387253e777.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de tercer grado de secundaria debe aprender sobre Español, Matemáticas, Ciencias y Química.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Colección 3ro de primaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100734,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/87faf6a6-0f00-412d-a377-d3f26fd8696e.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de tercer grado debe aprender sobre Español, Matemáticas y Ciencias.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Colección 2º de secundaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100735,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/5090da0b-b2c8-45b1-b30c-dda986c0cc6a.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de segundo grado de secundaria debe aprender sobre Español, Matemáticas y Física.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Colección 2do de primaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100736,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/c223d644-bb8f-474c-ba44-b0253d9b89de.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de segundo grado debe aprender sobre Español, Matemáticas y Ciencias.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Colección 1º de secundaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100737,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/26618bfc-d0f3-44f2-899d-b7bca80d3e35.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de primer grado de secundaria debe aprender sobre Español, Matemáticas, Ciencias y Física.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Colección 1° de primaria,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100738,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/5428b103-b0e5-4dc2-878d-1710dd338e9e.png,,"Explora recursos de apoyo para las clases con base en los conocimientos básicos que un estudiante de primer grado debe aprender sobre Español, Matemáticas y Ciencias.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Cerebro y aprendizaje,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100740,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/fa5da6ef-1f01-4476-87d8-65a70a63a7e3.png,,Aplica estrategias basadas en cómo funciona el cerebro para mejorar el aprendizaje de tus estudiantes.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Desarrollo por etapas,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100741,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/bf4f00af-27fc-406b-8bb7-1cbae1c5c4ff.png,,Adapta tu enseñanza a las necesidades y características de tu grupo.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Tipos de aprendizaje,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100742,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/08a0de2f-fc63-4127-9cb9-9301759784d4.png,,Personaliza tu enseñanza según los estilos de aprendizaje de tus estudiantes.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Competencias socioemocionales,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100743,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/9c03892e-629d-4f17-86fb-0f562aa0e82a.png,,"Detecta, comprende y apoya la gestión emocional en tu aula.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Habilidades digitales,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100745,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/39badbf9-3ca7-43e6-a888-042cf84a3dcc.png,,Domina las herramientas tecnológicas esenciales y simplifica tu trabajo en el aula.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Estrategias pedagógicas,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100746,,,,,,,,,,,,,,Haz que tus clases sean dinámicas y aumenta la participación de tus estudiantes.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Seguridad en el aula,,,,,,,,,,,,,,,,,,,,,,,,,,,Docentes vintage,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100747,,,,,,,,,,,,,,Crea ambientes seguros y contribuye a la convivencia escolar.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
